,DATE,FIRE_YEAR,DISCOVERY_DOY,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
3350,2000-07-21,2000,203,0.2,A,34.9881,-82.7533,SC
3351,2000-07-22,2000,204,1.0,B,48.6333,-113.2176,MT
3352,2000-07-22,2000,204,5.0,B,35.8483,-87.6833,TN
3353,2000-07-22,2000,204,3.1,B,46.311443,-91.819743,WI
3354,2000-07-23,2000,205,0.1,A,40.68527778,-110.89361111,UT
3355,2000-07-23,2000,205,0.5,B,43.4869,-108.9751,WY
3356,2000-07-24,2000,206,0.1,A,39.705,-121.45888888,CA
3357,2000-07-24,2000,206,0.3,B,36.653,-113.5555,AZ
3358,2000-07-25,2000,207,1.0,B,42.684061,-74.447826,NY
3359,2000-07-26,2000,208,5.0,B,37.557289,-119.953469,CA
3360,2000-07-27,2000,209,1.0,B,46.51166667,-113.76583333,MT
3361,2000-07-27,2000,209,0.1,A,38.15833333,-119.83444444,CA
3362,2000-07-28,2000,210,0.16,A,34.4816,-85.2566,GA
3363,2000-07-28,2000,210,0.1,A,45.2833,-107.3006,MT
3364,2000-07-28,2000,210,0.5,B,43.0275,-110.7025,WY
3365,2000-07-29,2000,211,0.38,B,42.78057103,-73.70777899,NY
3366,2000-07-29,2000,211,0.1,A,37.0783,-107.8545,CO
3367,2000-07-30,2000,212,15.0,C,32.1119,-87.53,AL
3368,2000-07-30,2000,212,1.0,B,32.5264,-89.4697,MS
3369,2000-07-31,2000,213,0.2,A,40.76583333,-107.28944444,CO
3370,2000-07-31,2000,213,0.2,A,36.4197,-113.3347,AZ
3371,2000-08-01,2000,214,5.0,B,37.18388889,-119.45138889,CA
3372,2000-08-02,2000,215,0.1,A,37.6816,-113.5241,UT
3373,2000-08-02,2000,215,1.0,B,33.955,-92.8622,AR
3374,2000-08-03,2000,216,0.5,B,44.85111111,-118.32444444,OR
3375,2000-08-03,2000,216,4.0,B,34.4536,-95.1078,OK
3376,2000-08-03,2000,216,0.1,A,39.05138889,-119.86305556,NV
3377,2000-08-03,2000,216,0.1,A,35.2334,-109.1673,AZ
3378,2000-08-03,2000,216,5.0,B,36.72425,-119.13365,CA
3379,2000-08-04,2000,217,0.1,A,36.54777778,-112.285,AZ
3380,2000-08-04,2000,217,5.0,B,48.13388889,-113.93472222,MT
3381,2000-08-04,2000,217,0.1,A,39.16611111,-121.405,CA
3382,2000-08-05,2000,218,0.1,A,47.73166667,-116.67333333,ID
3383,2000-08-05,2000,218,0.1,A,40.83777778,-106.98666667,CO
3384,2000-08-06,2000,219,0.25,A,45.35339,-121.97371,OR
3385,2000-08-07,2000,220,5.0,B,30.4092,-89.8628,LA
3386,2000-08-08,2000,221,500.0,E,44.81666666,-120.66666666,OR
3387,2000-08-08,2000,221,0.1,A,34.871433,-118.158031,CA
3388,2000-08-09,2000,222,1.0,B,34.1489,-90.0644,MS
3389,2000-08-10,2000,223,0.1,A,35.00166667,-111.47361111,AZ
3390,2000-08-10,2000,223,0.1,A,45.64833333,-113.80833333,MT
3391,2000-08-10,2000,223,0.1,A,43.00222222,-122.3025,OR
3392,2000-08-11,2000,224,1.0,B,48.73583333,-115.61916667,MT
3393,2000-08-11,2000,224,0.1,A,47.87333333,-116.065,ID
3394,2000-08-11,2000,224,3.0,B,47.955,-116.34166667,ID
3395,2000-08-12,2000,225,0.1,A,33.7156,-81.1069,SC
3396,2000-08-12,2000,225,0.5,B,36.55194444,-119.24194444,CA
3397,2000-08-13,2000,226,0.1,A,35.98888889,-112.19,AZ
3398,2000-08-13,2000,226,0.1,A,39.76,-108.6076,CO
3399,2000-08-13,2000,226,0.1,A,38.58416667,-120.41888889,CA
3400,2000-08-14,2000,227,0.2,A,37.97666667,-111.66055556,UT
3401,2000-08-14,2000,227,0.1,A,35.729,-114.3656,AZ
3402,2000-08-15,2000,228,0.1,A,36.5833,-113.5508,AZ
3403,2000-08-15,2000,228,0.1,A,36.6525,-113.5408,AZ
3404,2000-08-17,2000,230,0.1,A,39.1499,-115.0842,NV
3405,2000-08-17,2000,230,1.5,B,46.97666667,-115.39,ID
3406,2000-08-17,2000,230,73.0,C,35.3597,-91.5578,AR
3407,2000-08-17,2000,230,0.5,B,32.1133,-85.1119,AL
3408,2000-08-18,2000,231,0.1,A,40.3974,-112.6766,UT
3409,2000-08-18,2000,231,6.0,B,33.2708,-89.3689,MS
3410,2000-08-18,2000,231,3.0,B,34.5451,-94.8433,OK
3411,2000-08-19,2000,232,0.1,A,48.40027778,-116.12722222,ID
3412,2000-08-19,2000,232,0.2,A,35.3,-89.0817,TN
3413,2000-08-20,2000,233,59.0,C,33.7836,-92.7342,AR
3414,2000-08-20,2000,233,1.0,B,34.5014,-92.7358,AR
3415,2000-08-22,2000,235,0.1,A,39.9041,-108.4898,CO
3416,2000-08-22,2000,235,0.1,A,35.65,-109.3173,AZ
3417,2000-08-23,2000,236,2.0,B,31.75207999,-94.31875001,TX
3418,2000-08-23,2000,236,0.01,A,42.72334,-124.46319,OR
3419,2000-08-24,2000,237,4.0,B,48.74688,-119.27851,WA
3420,2000-08-24,2000,237,0.5,B,33.2984,-83.8509,GA
3421,2000-08-24,2000,237,1.0,B,45.26222222,-116.5175,ID
3422,2000-08-26,2000,239,1.0,B,33.4817,-88.215,AL
3423,2000-08-26,2000,239,2.0,B,34.605,-93.53333333,AR
3424,2000-08-27,2000,240,5.0,B,30.2342,-93.6642,LA
3425,2000-08-28,2000,241,0.1,A,34.37361111,-117.76972222,CA
3426,2000-08-28,2000,241,20.0,C,33.7667,-89.6694,MS
3427,2000-08-29,2000,242,13.7,C,36.08135,-93.233,AR
3428,2000-08-30,2000,243,2.0,B,30.41041997,-93.97707998,TX
3429,2000-08-31,2000,244,4.0,B,30.33616999,-95.64948001,TX
3430,2000-09-02,2000,246,40.0,C,30.87,-92.5269,LA
3431,2000-09-02,2000,246,3.0,B,32.9725,-89.9319,MS
3432,2000-09-02,2000,246,140.0,D,31.0478,-91.1786,MS
3433,2000-09-03,2000,247,2.0,B,32.05624999,-94.73541,TX
3434,2000-09-03,2000,247,0.1,A,32.5778,-92.8544,LA
3435,2000-09-03,2000,247,15.0,C,34.7769,-89.4456,MS
3436,2000-09-04,2000,248,300.0,E,31.24792,-94.76875001,TX
3437,2000-09-04,2000,248,0.1,A,44.81527778,-121.955,OR
3438,2000-09-05,2000,249,1.0,B,34.6731,-88.7522,MS
3439,2000-09-05,2000,249,15.0,C,36.982,-104.51529999,NM
3440,2000-09-05,2000,249,3.0,B,35.4019,-93.0269,AR
3441,2000-09-06,2000,250,1.0,B,31.3644,-89.8811,MS
3442,2000-09-06,2000,250,3.0,B,37.68611111,-122.41611111,CA
3443,2000-09-07,2000,251,0.7,B,33.617,-110.4179,AZ
3444,2000-09-09,2000,253,2.0,B,36.6472,-106.9009,NM
3445,2000-09-12,2000,256,7.0,B,37.01833333,-119.35361111,CA
3446,2000-09-13,2000,257,0.5,B,43.08726,-96.61295,SD
3447,2000-09-15,2000,259,40.0,C,33.8997,-87.2608,AL
3448,2000-09-15,2000,259,70.0,C,34.1194,-87.4006,AL
3449,2000-09-15,2000,259,0.51,B,33.6756,-83.9523,GA
3450,2000-09-16,2000,260,4.0,B,48.107,-105.0894,MT
3451,2000-09-16,2000,260,0.1,A,38.685,-120.11833333,CA
3452,2000-09-16,2000,260,5.2,B,35.461,-95.0061,OK
3453,2000-09-17,2000,261,0.5,B,40.12194444,-121.605,CA
3454,2000-09-17,2000,261,1.0,B,30.34,-84.82,FL
3455,2000-09-17,2000,261,350.0,E,45.6826,-103.39071,SD
3456,2000-09-17,2000,261,25.0,C,32.775,-87.19166667,AL
3457,2000-09-17,2000,261,3.0,B,33.6089,-87.3625,AL
3458,2000-09-17,2000,261,0.03,A,32.2869,-83.2472,GA
3459,2000-09-17,2000,261,0.25,A,39.54167,-74.62917,NJ
3460,2000-09-18,2000,262,0.1,A,35.36722222,-108.51722222,NM
3461,2000-09-19,2000,263,1.0,B,36.43611111,-120.34805555,CA
3462,2000-09-19,2000,263,8.0,B,31.5642,-89.2939,MS
3463,2000-09-19,2000,263,0.1,A,39.05194444,-120.25055556,CA
3464,2000-09-22,2000,266,0.1,A,40.2979,-111.95804,UT
3465,2000-09-22,2000,266,0.1,A,35.76833333,-106.58472222,NM
3466,2000-09-23,2000,267,2.5,B,47.9499,-118.0678,WA
3467,2000-09-24,2000,268,3.0,B,33.67792,-104.31187,NM
3468,2000-09-27,2000,271,2.0,B,43.41127,-101.76146,SD
3469,2000-09-28,2000,272,0.01,A,43.74002,-122.50744,OR
3470,2000-09-30,2000,274,35.0,C,33.5853,-89.0189,MS
3471,2000-10-01,2000,275,97.0,C,35.0014,-92.1772,AR
3472,2000-10-01,2000,275,4.0,B,31.0764,-92.7128,LA
3473,2000-10-02,2000,276,0.25,A,33.0243,-84.1169,GA
3474,2000-10-05,2000,279,0.1,A,35.91861111,-115.51777778,NV
3475,2000-10-05,2000,279,7.0,B,33.4439,-87.0142,AL
3476,2000-10-06,2000,280,1.0,B,48.6,-113.0843,MT
3477,2000-10-09,2000,283,1.2,B,34.5153,-83.273,GA
3478,2000-10-10,2000,284,4.0,B,37.92484,-90.80631,MO
3479,2000-10-11,2000,285,20.0,C,30.01874998,-94.43957999,TX
3480,2000-10-11,2000,285,3.0,B,35.005,-87.2383,TN
3481,2000-10-11,2000,285,1.0,B,31.4739,-86.9656,AL
3482,2000-10-12,2000,286,10.0,C,34.5983,-91.1253,AR
3483,2000-10-12,2000,286,0.1,A,31.2244,-88.6436,MS
3484,2000-10-12,2000,286,5760.0,G,36.2709,-96.332,OK
3485,2000-10-13,2000,287,8.0,B,37.84,-83.0117,KY
3486,2000-10-15,2000,289,1.2,B,44.6083,-101.5171,SD
3487,2000-10-16,2000,290,1.0,B,31.8269,-90.0725,MS
3488,2000-10-18,2000,292,20.0,C,34.705,-89.4278,MS
3489,2000-10-19,2000,293,30.0,C,32.1289,-89.1331,MS
3490,2000-10-20,2000,294,0.1,A,34.53388889,-111.42583333,AZ
3491,2000-10-21,2000,295,7.5,B,36.0583,-88.7833,TN
3492,2000-10-22,2000,296,2.0,B,34.0542,-89.9958,MS
3493,2000-10-22,2000,296,1.5,B,41.79749217,-74.82705981,NY
3494,2000-10-23,2000,297,1.8,B,31.9439,-82.6594,GA
3495,2000-10-25,2000,299,2.5,B,34.9811,-87.5036,AL
3496,2000-10-26,2000,300,4.0,B,34.1617,-80.0583,SC
3497,2000-10-27,2000,301,0.1,A,34.7147,-89.4036,MS
3498,2000-10-28,2000,302,0.1,A,31.4114,-89.3844,MS
3499,2000-10-29,2000,303,0.1,A,41.60461,-87.27045,IN
3500,2000-10-29,2000,303,1.0,B,35.5833,-82.1333,NC
3501,2000-10-29,2000,303,0.1,A,31.5767,-90.4817,MS
3502,2000-10-31,2000,305,0.1,A,36.1717,-84.1967,TN
3503,2000-10-31,2000,305,1.0,B,34.0833,-79.4167,SC
3504,2000-10-31,2000,305,0.25,A,39.45417,-75.0375,NJ
3505,2000-11-01,2000,306,15.0,C,36.660961,-83.602006,KY
3506,2000-11-01,2000,306,3.0,B,34.8,-78.8667,NC
3507,2000-11-02,2000,307,66.0,C,38.05241287,-81.59951997,WV
3508,2000-11-02,2000,307,400.0,E,37.4492,-83.2539,KY
3509,2000-11-02,2000,307,0.93,B,34.2068,-83.5789,GA
3510,2000-11-02,2000,307,1000.0,F,37.1056,-83.8008,KY
3511,2000-11-02,2000,307,7.0,B,30.34374998,-94.01040998,TX
3512,2000-11-02,2000,307,0.5,B,34.5689,-87.0797,AL
3513,2000-11-02,2000,307,1440.0,F,36.965,-83.3319,KY
3514,2000-11-03,2000,308,0.2,A,38.80422209,-81.28561573,WV
3515,2000-11-03,2000,308,0.1,A,34.2678,-89.9703,MS
3516,2000-11-07,2000,312,15.0,C,26.88,-80.39,FL
3517,2000-11-09,2000,314,1.0,B,34.25138889,-116.81916667,CA
3518,2000-11-11,2000,316,8.1,B,33.03527778,-79.58527778,SC
3519,2000-11-20,2000,325,8.0,B,36.3467,-87.8417,TN
3520,2000-11-21,2000,326,7.0,B,28.62,-81.83,FL
3521,2000-11-22,2000,327,0.1,A,27.2,-81.41,FL
3522,2000-11-23,2000,328,30.0,C,37.465,-83.5819,KY
3523,2000-11-27,2000,332,5.0,B,29.61,-82.68,FL
3524,2000-11-28,2000,333,1.0,B,35.95,-80.5333,NC
3525,2000-11-29,2000,334,1.0,B,30.5994,-89.4417,MS
3526,2000-12-04,2000,339,0.02,A,31.1727,-83.1563,GA
3527,2000-12-06,2000,341,0.2,A,34.28388889,-117.23333333,CA
3528,2000-12-08,2000,343,5.0,B,34.3833,-78.7667,NC
3529,2000-12-09,2000,344,15.0,C,34.6833,-79.1,NC
3530,2000-12-13,2000,348,30.0,C,30.7492,-88.5069,MS
3531,2000-12-16,2000,351,0.1,A,30.23,-82.68,FL
3532,2000-12-17,2000,352,6.0,B,33.05,-80.1833,SC
3533,2000-12-17,2000,352,2.0,B,28.49,-81.3,FL
3534,2000-12-17,2000,352,5.0,B,30.9,-86.01,FL
3535,2000-12-20,2000,355,10.0,C,29.04,-81.91,FL
3536,2000-12-23,2000,358,0.5,B,34.36694444,-111.10083333,AZ
3537,2000-12-26,2000,361,2.0,B,27.74,-82.33,FL
3538,2000-12-26,2000,361,9.0,B,29.28,-83.08,FL
3539,2000-12-30,2000,365,12.0,C,30.4653,-88.2844,AL
3540,2001-01-01,2001,1,1.0,B,30.0336,-81.9228,FL
3541,2001-01-02,2001,2,7.0,B,34.62,-79.8756,SC
3542,2001-01-04,2001,4,1.0,B,26.8217,-81.8989,FL
3543,2001-01-04,2001,4,10.0,C,30.1378,-82.9708,FL
3544,2001-01-04,2001,4,1.38,B,31.6694,-81.7144,GA
3545,2001-01-04,2001,4,4.18,B,32.4071,-83.9547,GA
3546,2001-01-05,2001,5,0.8,B,34.1,-79.0167,SC
3547,2001-01-05,2001,5,0.64,B,34.3266,-82.8772,GA
3548,2001-01-05,2001,5,0.08,A,30.8295,-81.8201,GA
3549,2001-01-05,2001,5,2.0,B,34.5667,-82.1,SC
3550,2001-01-05,2001,5,10.0,C,34.7667,-80.1333,SC
3551,2001-01-06,2001,6,0.2,A,35.5167,-80.5667,NC
3552,2001-01-06,2001,6,4.0,B,33.9011,-79.9669,SC
3553,2001-01-07,2001,7,1.0,B,37.3083,-78.6033,VA
3554,2001-01-07,2001,7,0.5,B,34.9219,-114.6294,AZ
3555,2001-01-07,2001,7,3.26,B,32.0813,-83.4506,GA
3556,2001-01-15,2001,15,15.0,C,27.5664,-81.6536,FL
3557,2001-01-15,2001,15,2.0,B,30.0822,-82.7025,FL
3558,2001-01-15,2001,15,0.5,B,35.616792,-118.488856,CA
3559,2001-01-15,2001,15,2.0,B,37.04744,-93.67299,MO
3560,2001-01-16,2001,16,0.2,A,34.9833,-80.5167,NC
3561,2001-01-17,2001,17,1.0,B,34.3528,-80.0731,SC
3562,2001-01-18,2001,18,0.88,B,31.4128,-83.3945,GA
3563,2001-01-18,2001,18,4.0,B,32.0979,-81.8325,GA
3564,2001-01-19,2001,19,75.0,C,27.6219,-82.2928,FL
3565,2001-01-19,2001,19,49.1,C,31.3608,-81.5765,GA
3566,2001-01-19,2001,19,0.02,A,31.2581,-81.9974,GA
3567,2001-01-22,2001,22,10.0,C,30.7962,-84.8912,GA
3568,2001-01-24,2001,24,0.4,B,35.4833,-79.75,NC
3569,2001-01-25,2001,25,5.0,B,33.6556,-89.2344,MS
3570,2001-01-25,2001,25,1.0,B,34.3903,-92.6522,AR
3571,2001-01-26,2001,26,3.0,B,36.35,-80.6,NC
3572,2001-01-27,2001,27,5.0,B,33.4092,-79.2975,SC
3573,2001-01-27,2001,27,1.0,B,32.7656,-88.7594,MS
3574,2001-01-27,2001,27,3.0,B,34.6667,-79.75,SC
3575,2001-01-27,2001,27,0.1,A,35.7833,-80.9333,NC
3576,2001-01-28,2001,28,1.0,B,27.1583,-81.8842,FL
3577,2001-01-28,2001,28,50.0,C,32.8972,-88.8636,MS
3578,2001-01-28,2001,28,1.0,B,35.45,-79.0833,NC
3579,2001-01-29,2001,29,0.14,A,31.4299,-83.4746,GA
3580,2001-01-29,2001,29,1.0,B,33.8631,-79.3311,SC
3581,2001-01-29,2001,29,1.19,B,34.2243,-84.7986,GA
3582,2001-01-29,2001,29,3.0,B,36.3333,-81.0833,NC
3583,2001-01-30,2001,30,0.5,B,32.9992,-80.0989,SC
3584,2001-02-01,2001,32,0.1,A,35.4167,-81.2833,NC
3585,2001-02-03,2001,34,10.0,C,36.7383,-83.6678,KY
3586,2001-02-03,2001,34,8.8,B,35.25277778,-91.29166667,AR
3587,2001-02-04,2001,35,5.0,B,30.7797,-89.3056,MS
3588,2001-02-04,2001,35,0.2,A,36.5167,-80.4833,NC
3589,2001-02-04,2001,35,4.0,B,34.6814,-82.1114,SC
3590,2001-02-05,2001,36,1.0,B,33.1739,-89.94,MS
3591,2001-02-05,2001,36,2.0,B,31.3408,-89.4219,MS
3592,2001-02-06,2001,37,9.5,B,32.7175,-86.1892,AL
3593,2001-02-06,2001,37,10.0,C,31.51,-91.3439,MS
3594,2001-02-06,2001,37,15.0,C,33.76,-89.5878,MS
3595,2001-02-07,2001,38,10.0,C,34.6667,-79.4833,NC
3596,2001-02-07,2001,38,30.0,C,34.9956,-87.6094,AL
3597,2001-02-07,2001,38,5.0,B,30.9375,-89.3928,MS
3598,2001-02-07,2001,38,0.1,A,37.86573423,-82.37856989,WV
3599,2001-02-08,2001,39,40.0,C,26.1097,-80.4506,FL
3600,2001-02-08,2001,39,1.0,B,37.34,-84.7772,KY
3601,2001-02-08,2001,39,20.0,C,34.7261,-88.6297,MS
3602,2001-02-08,2001,39,0.1,A,36.1667,-78.4333,NC
3603,2001-02-10,2001,41,0.01,A,34.2414,-84.4058,GA
3604,2001-02-13,2001,44,0.5,B,39.0078,-78.3575,VA
3605,2001-02-13,2001,44,40.0,C,27.36,-80.5056,FL
3606,2001-02-17,2001,48,5.0,B,30.0514,-82.8364,FL
3607,2001-02-17,2001,48,1.0,B,32.635,-80.8878,SC
3608,2001-02-17,2001,48,0.22,A,32.4069,-83.2079,GA
3609,2001-02-18,2001,49,1.0,B,30.81,-92.2211,LA
3610,2001-02-19,2001,50,4.0,B,38.5586,-84.5272,KY
3611,2001-02-21,2001,52,12.38,C,31.0871,-83.3966,GA
3612,2001-02-23,2001,54,1.0,B,34.3667,-79.9,SC
3613,2001-02-23,2001,54,2.0,B,26.9806,-82.0658,FL
3614,2001-02-23,2001,54,5.0,B,31.415,-88.7672,MS
3615,2001-02-24,2001,55,1.0,B,33.3778,-80.6128,SC
3616,2001-02-24,2001,55,4.0,B,37.7617,-83.0819,KY
3617,2001-02-26,2001,57,0.5,B,30.19944444,-84.40027778,FL
3618,2001-02-27,2001,58,0.1,A,30.3806,-82.23,FL
3619,2001-03-01,2001,60,1.5,B,29.6981,-83.3439,FL
3620,2001-03-06,2001,65,17.58,C,33.1093,-81.8067,GA
3621,2001-03-07,2001,66,0.3,B,32.6908,-81.2878,SC
3622,2001-03-07,2001,66,3.0,B,30.1083,-85.4983,FL
3623,2001-03-08,2001,67,0.1,A,34.6833,-79.5667,SC
3624,2001-03-08,2001,67,0.5,B,36.6333,-79.9417,VA
3625,2001-03-08,2001,67,16.0,C,35.0817,-89.39,TN
3626,2001-03-09,2001,68,2.0,B,37.1681,-86.8319,KY
3627,2001-03-09,2001,68,4.0,B,35.7967,-84.5267,TN
3628,2001-03-09,2001,68,0.1,A,35.55,-80.65,NC
3629,2001-03-10,2001,69,7.8,B,33.573,-84.917,GA
3630,2001-03-11,2001,70,1.0,B,34.6325,-85.5572,AL
3631,2001-03-11,2001,70,0.1,A,35.3,-81.1,NC
3632,2001-03-11,2001,70,6.0,B,34.95,-81.9167,SC
3633,2001-03-11,2001,70,0.39,B,31.8236,-81.6731,GA
3634,2001-03-11,2001,70,1.0,B,34.0158,-88.5117,MS
3635,2001-03-14,2001,73,2.0,B,25.6172,-80.5042,FL
3636,2001-03-14,2001,73,0.1,A,21.4955864,-158.0322571,HI
3637,2001-03-19,2001,78,2.0,B,37.16602,-91.4078,MO
3638,2001-03-20,2001,79,1.0,B,45.3472,-107.8321,MT
3639,2001-03-23,2001,82,5.0,B,31.3736,-88.4878,MS
3640,2001-03-23,2001,82,0.1,A,33.2834,-105.6839,NM
3641,2001-03-24,2001,83,6.0,B,30.4522,-90.8803,LA
3642,2001-03-25,2001,84,0.2,A,35.0856,-108.6915,NM
3643,2001-03-25,2001,84,2.0,B,36.1667,-84.805,TN
3644,2001-03-25,2001,84,2.0,B,30.395,-93.6308,LA
3645,2001-03-25,2001,84,25.0,C,38.6447,-83.5586,KY
3646,2001-03-26,2001,85,112.0,D,34.31666667,-87.15,AL
3647,2001-03-26,2001,85,29.5,C,34.6696,-83.4922,GA
3648,2001-03-28,2001,87,0.5,B,34.75,-79.3,NC
3649,2001-03-28,2001,87,0.2,A,35.15,-80.9833,NC
3650,2001-04-02,2001,92,0.13,A,34.1559,-85.0667,GA
3651,2001-04-06,2001,96,10.0,C,37.2383,-87.3711,KY
3652,2001-04-07,2001,97,2.0,B,30.4383,-89.7964,LA
3653,2001-04-07,2001,97,18.0,C,34.6175,-85.5747,AL
3654,2001-04-07,2001,97,0.1,A,32.8874,-84.9109,GA
3655,2001-04-09,2001,99,1.0,B,37.2697,-83.2772,KY
3656,2001-04-10,2001,100,1.0,B,36.4333,-78.8167,NC
3657,2001-04-11,2001,101,3.25,B,33.7959,-85.0835,GA
3658,2001-04-11,2001,101,0.5,B,35.85,-76.3833,NC
3659,2001-04-11,2001,101,1.2,B,34.4299,-84.2197,GA
3660,2001-04-12,2001,102,25.0,C,37.3478,-83.2147,KY
3661,2001-04-12,2001,102,150.0,D,37.2306,-83.8633,KY
3662,2001-04-13,2001,103,2.0,B,30.8592,-88.3186,AL
3663,2001-04-13,2001,103,4.0,B,27.2561,-80.2314,FL
3664,2001-04-14,2001,104,0.25,A,40.75834,-74.89583,NJ
3665,2001-04-14,2001,104,0.1,A,43.97388889,-121.30083333,OR
3666,2001-04-14,2001,104,2.0,B,31.1356,-89.6758,MS
3667,2001-04-15,2001,105,5.0,B,30.67,-89.6967,MS
3668,2001-04-15,2001,105,0.01,A,44.430299,-89.306937,WI
3669,2001-04-16,2001,106,2.0,B,35.975,-86.9683,TN
3670,2001-04-16,2001,106,0.5,B,34.9333,-79.0333,NC
3671,2001-04-17,2001,107,0.1,A,29.7639,-84.8631,FL
3672,2001-04-18,2001,108,2.9,B,28.3836,-81.8308,FL
3673,2001-04-18,2001,108,0.1,A,46.7148,-114.1033,MT
3674,2001-04-18,2001,108,0.5,B,34.8789,-81.1867,SC
3675,2001-04-18,2001,108,2.0,B,47.02374639,-91.72804117,MN
3676,2001-04-19,2001,109,3.0,B,37.675,-78.8933,VA
3677,2001-04-19,2001,109,4.0,B,33.8853,-80.7786,SC
3678,2001-04-20,2001,110,0.25,A,39.98639,-74.16666,NJ
3679,2001-04-20,2001,110,0.3,B,35.2167,-82.2333,NC
3680,2001-04-20,2001,110,3.0,B,37.68891084,-81.13873682,WV
3681,2001-04-21,2001,111,0.5,B,35.4667,-79.6667,NC
3682,2001-04-21,2001,111,2.0,B,38.37916522,-81.73609023,WV
3683,2001-04-21,2001,111,0.01,A,45.409226,-88.633162,WI
3684,2001-04-21,2001,111,1.7,B,42.76972026,-74.26672537,NY
3685,2001-04-22,2001,112,35.0,C,31.4075,-90.3014,MS
3686,2001-04-22,2001,112,8.0,B,34.1044,-85.0042,GA
3687,2001-04-22,2001,112,0.2,A,34.6283,-79.5783,SC
3688,2001-04-23,2001,113,0.5,B,42.78285605,-73.71346282,NY
3689,2001-04-23,2001,113,0.01,A,44.364298,-89.720775,WI
3690,2001-04-23,2001,113,1.0,B,35.5667,-79.1833,NC
3691,2001-04-23,2001,113,0.5,B,47.9958,-98.9168,ND
3692,2001-04-23,2001,113,1.5,B,35.12449999,-106.64960002,NM
3693,2001-04-25,2001,115,0.3,B,47.8786,-94.9117,MN
3694,2001-04-25,2001,115,0.1,A,44.848738,-116.047385,ID
3695,2001-04-25,2001,115,0.3,B,39.56235,-121.43665,CA
3696,2001-04-26,2001,116,1.0,B,47.8736,-95.0039,MN
3697,2001-04-26,2001,116,0.1,A,48.0813,-118.6825,WA
3698,2001-04-27,2001,117,0.5,B,47.975,-99.0921,ND
3699,2001-04-27,2001,117,0.1,A,36.33194444,-119.05388888,CA
3700,2001-04-27,2001,117,0.5,B,47.8747,-94.9072,MN
3701,2001-04-27,2001,117,0.1,A,30.4497,-88.7172,MS
3702,2001-04-28,2001,118,0.2,A,34.7333,-79.4333,NC
3703,2001-04-28,2001,118,1.67,B,41.3170175,-73.81697403,NY
3704,2001-04-28,2001,118,11.0,C,29.6256,-81.7867,FL
3705,2001-04-28,2001,118,5.0,B,33.4603,-87.2058,AL
3706,2001-04-28,2001,118,0.5,B,47.9875,-98.8712,ND
3707,2001-04-28,2001,118,1.0,B,29.7619,-81.4839,FL
3708,2001-04-29,2001,119,0.5,B,47.8641,-95.145,MN
3709,2001-04-29,2001,119,0.1,A,36.35,-81.1167,NC
3710,2001-04-29,2001,119,0.5,B,38.07083333,-86.64166667,IN
3711,2001-04-30,2001,120,0.1,A,61.4948,-149.6774,AK
3712,2001-04-30,2001,120,1.0,B,42.417349,-75.758744,NY
3713,2001-05-01,2001,121,2.0,B,35.3667,-77.9167,NC
3714,2001-05-02,2001,122,0.47,B,34.5667,-83.3567,GA
3715,2001-05-02,2001,122,3.0,B,34.9697,-87.9289,AL
3716,2001-05-03,2001,123,1.5,B,48.0,-99.7412,ND
3717,2001-05-03,2001,123,1.5,B,41.9895388,-73.0956646,CT
3718,2001-05-03,2001,123,1.0,B,41.09164481,-73.92221951,NY
3719,2001-05-03,2001,123,1.0,B,33.1187,-110.1193,AZ
3720,2001-05-04,2001,124,0.5,B,44.5635,-68.95027778,ME
3721,2001-05-05,2001,125,2.0,B,45.0833,-107.434,MT
3722,2001-05-05,2001,125,0.1,A,33.8364,-81.3497,SC
3723,2001-05-06,2001,126,11.0,C,37.40536561,-81.35027596,WV
3724,2001-05-06,2001,126,1.0,B,37.52293,-93.68159,MO
3725,2001-05-07,2001,127,0.1,A,46.66213889,-67.86141667,ME
3726,2001-05-07,2001,127,3.0,B,27.8725,-82.0469,FL
3727,2001-05-08,2001,128,11.0,C,33.3789,-79.7092,SC
3728,2001-05-08,2001,128,0.5,B,33.0864,-85.3944,AL
3729,2001-05-09,2001,129,1.3,B,44.77847222,-70.27619444,ME
3730,2001-05-10,2001,130,0.1,A,48.40111111,-115.50083333,MT
3731,2001-05-13,2001,133,0.25,A,39.39167,-74.5625,NJ
3732,2001-05-14,2001,134,1.0,B,34.7333,-80.7,SC
3733,2001-05-16,2001,136,3.0,B,31.3092,-88.995,MS
3734,2001-05-17,2001,137,0.25,A,39.77083,-74.96667,NJ
3735,2001-05-17,2001,137,0.1,A,44.14791667,-69.94436111,ME
3736,2001-05-18,2001,138,0.25,A,45.021555,-87.843383,WI
3737,2001-05-18,2001,138,0.5,B,33.3419,-87.1192,AL
3738,2001-05-18,2001,138,1.0,B,34.53333333,-81.58333333,SC
3739,2001-05-19,2001,139,0.1,A,40.81570006,-73.29358247,NY
3740,2001-05-19,2001,139,0.24,A,34.1217,-85.3761,GA
3741,2001-05-19,2001,139,0.1,A,36.98888888,-120.065,CA
3742,2001-05-20,2001,140,0.5,B,31.755,-81.3519,GA
3743,2001-05-20,2001,140,0.1,A,39.7894,-119.668,NV
3744,2001-05-23,2001,143,6.0,B,31.2503,-89.6603,MS
3745,2001-05-24,2001,144,5.08,B,32.4752,-82.2358,GA
